2013-09-12 15:37:00,002 [DefaultQuartzScheduler_Worker-1] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:37:15,001 [DefaultQuartzScheduler_Worker-2] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:37:15,001 [DefaultQuartzScheduler_Worker-2] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:37:30,001 [DefaultQuartzScheduler_Worker-3] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:37:30,001 [DefaultQuartzScheduler_Worker-3] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:37:45,001 [DefaultQuartzScheduler_Worker-4] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:37:45,002 [DefaultQuartzScheduler_Worker-4] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:38:00,002 [DefaultQuartzScheduler_Worker-1] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:38:00,002 [DefaultQuartzScheduler_Worker-1] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:38:15,001 [DefaultQuartzScheduler_Worker-2] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:38:15,001 [DefaultQuartzScheduler_Worker-2] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:38:30,001 [DefaultQuartzScheduler_Worker-3] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:38:30,001 [DefaultQuartzScheduler_Worker-3] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:38:45,001 [DefaultQuartzScheduler_Worker-4] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:38:45,001 [DefaultQuartzScheduler_Worker-4] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:39:00,001 [DefaultQuartzScheduler_Worker-5] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:39:00,001 [DefaultQuartzScheduler_Worker-5] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:39:15,000 [DefaultQuartzScheduler_Worker-1] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:39:15,000 [DefaultQuartzScheduler_Worker-1] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:39:30,001 [DefaultQuartzScheduler_Worker-2] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:39:30,002 [DefaultQuartzScheduler_Worker-2] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:39:45,001 [DefaultQuartzScheduler_Worker-3] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:39:45,001 [DefaultQuartzScheduler_Worker-3] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:40:00,001 [DefaultQuartzScheduler_Worker-5] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:40:00,001 [DefaultQuartzScheduler_Worker-5] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:40:15,001 [DefaultQuartzScheduler_Worker-1] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:40:15,002 [DefaultQuartzScheduler_Worker-1] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:40:30,001 [DefaultQuartzScheduler_Worker-2] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:40:30,001 [DefaultQuartzScheduler_Worker-2] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:40:45,001 [DefaultQuartzScheduler_Worker-3] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:40:45,001 [DefaultQuartzScheduler_Worker-3] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:41:00,000 [DefaultQuartzScheduler_Worker-4] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:41:00,000 [DefaultQuartzScheduler_Worker-4] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:41:15,000 [DefaultQuartzScheduler_Worker-5] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:41:15,001 [DefaultQuartzScheduler_Worker-5] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:41:30,001 [DefaultQuartzScheduler_Worker-1] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:41:30,001 [DefaultQuartzScheduler_Worker-1] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:41:45,001 [DefaultQuartzScheduler_Worker-2] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:41:45,001 [DefaultQuartzScheduler_Worker-2] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:42:00,001 [DefaultQuartzScheduler_Worker-4] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:42:00,001 [DefaultQuartzScheduler_Worker-4] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:42:15,001 [DefaultQuartzScheduler_Worker-5] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:42:15,001 [DefaultQuartzScheduler_Worker-5] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:42:30,001 [DefaultQuartzScheduler_Worker-1] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:42:30,001 [DefaultQuartzScheduler_Worker-1] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:42:45,002 [DefaultQuartzScheduler_Worker-2] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:42:45,002 [DefaultQuartzScheduler_Worker-2] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:43:00,001 [DefaultQuartzScheduler_Worker-3] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:43:00,001 [DefaultQuartzScheduler_Worker-3] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
